r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 1,0,0,1386820,45736,950608,0,0,0,48,809,478,5,9,85,0,0

 0,0,0,1386820,45736,950608,0,0,0,0,718,298,7,5,88,0,0

 0,0,0,1386820,45736,950608,0,0,0,0,884,344,10,10,80,0,0

 0,0,0,1386820,45744,950604,0,0,0,24,798,304,4,9,86,0,0

 0,0,0,1386820,45744,950612,0,0,0,0,861,304,6,9,85,0,0

 0,0,0,1386820,45744,950616,0,0,0,0,762,287,7,7,86,0,0

 0,0,0,1386820,45744,950616,0,0,0,0,970,337,7,12,80,0,0

 0,0,0,1386820,45744,950616,0,0,0,0,800,325,9,10,80,0,0

 0,0,0,1386820,45752,950612,0,0,0,12,746,278,4,7,88,1,0

 0,0,0,1386820,45752,950620,0,0,0,0,948,343,7,11,82,0,0

 0,0,0,1386820,45752,950620,0,0,0,0,807,296,8,8,84,0,0

 0,0,0,1386820,45752,950624,0,0,0,0,790,322,6,10,84,0,0

 0,0,0,1386820,45752,950624,0,0,0,0,778,284,7,7,86,0,0

 0,0,0,1386820,45760,950616,0,0,0,12,731,307,9,5,86,0,0

 0,0,0,1386820,45760,950628,0,0,0,0,848,315,4,11,85,0,0

 0,0,0,1386820,45760,950628,0,0,0,0,845,313,7,9,84,0,0

 0,0,0,1386820,45760,950632,0,0,0,0,913,323,6,11,82,0,0

 0,0,0,1386820,45760,950632,0,0,0,0,810,301,7,7,86,0,0

 0,0,0,1386820,45768,950624,0,0,0,12,866,342,7,9,82,1,0

 0,0,0,1386820,45768,950636,0,0,0,0,764,296,5,8,87,0,0

 0,0,0,1386820,45768,950636,0,0,0,0,875,312,5,10,84,0,0

 0,0,0,1386820,45768,950636,0,0,0,0,804,359,8,10,81,0,0

 0,0,0,1386820,45768,950640,0,0,0,0,593,246,6,6,88,0,0

 1,0,0,1386820,45768,950640,0,0,0,0,477,186,6,0,94,0,0

 0,0,0,1386820,45776,950632,0,0,0,12,497,220,6,0,94,0,0

 2,0,0,1386820,45776,950644,0,0,0,0,440,190,6,1,93,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,485,205,5,0,95,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,467,210,6,0,94,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,451,189,5,0,95,0,0

 0,0,0,1386820,45776,950644,0,0,0,16,445,218,7,0,93,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,475,370,5,1,94,0,0

 0,0,0,1386820,45776,950644,0,0,0,36,456,196,6,0,94,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,475,211,6,0,94,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,416,196,4,0,96,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,463,191,6,0,94,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,490,205,8,1,91,0,0

 0,0,0,1386820,45776,950644,0,0,0,0,500,208,5,1,94,0,0

 0,0,0,1386820,45784,950636,0,0,0,24,472,208,5,1,93,1,0

 0,0,0,1386820,45784,950644,0,0,0,0,458,204,8,1,91,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,455,193,4,0,96,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,437,204,8,0,92,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,449,208,5,0,95,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,477,182,5,1,94,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,440,202,6,1,93,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,463,182,6,0,94,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,481,200,4,0,96,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,448,213,9,2,89,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,436,185,6,0,94,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,477,172,5,0,95,0,0

 1,0,0,1386820,45784,950644,0,0,0,0,455,225,8,2,90,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,443,171,6,0,94,0,0

 1,0,0,1386820,45784,950644,0,0,0,0,475,258,9,0,91,0,0

 0,0,0,1386820,45784,950644,0,0,0,0,480,181,5,1,94,0,0
