timeStamp,elapsed,label,dataType,success,bytes,sentBytes,Latency,IdleTime,Connect
1638552538053,91,ImageMedium2,bin,true,334427,142,31,0,0
1638552537954,217,AudioLarge2,bin,true,1693697,140,1,0,0
1638552537973,222,TextLarge2,text,true,1253904,140,2,0,0
1638552538021,222,TextLarge2,text,true,1253903,140,7,0,0
1638552538479,78,TextMedium2,text,true,581702,141,5,0,0
1638552538467,90,AudioMedium2,bin,true,1693697,140,1,0,0
1638552538565,15,ImageSmall2,bin,true,89020,141,7,0,0
1638552538487,102,AudioMedium2,bin,true,1693697,140,2,0,0
1638552538535,60,ImageLarge2,bin,true,768841,141,5,0,0
1638552538567,75,AudioLarge2,bin,true,1693697,140,5,0,0
1638552538982,4,ImageSmall2,bin,true,89020,141,2,0,0
1638552539001,50,TextLarge2,text,true,1253904,140,0,0,0
1638552538993,66,TextLarge2,text,true,1253904,140,1,0,0
1638552539049,18,ImageMedium2,bin,true,334426,142,4,0,0
1638552539080,12,TextSmall2,text,true,66009,140,2,0,0
1638552539079,63,AudioLarge2,bin,true,1693697,140,1,0,0
1638552539498,50,TextLarge2,text,true,1253904,140,1,0,0
1638552539516,48,ImageLarge2,bin,true,768842,141,3,0,0
1638552539593,88,TextMedium2,text,true,581702,141,22,0,0
1638552539508,209,AudioMedium2,bin,true,1693697,140,2,0,0
1638552539564,157,AudioSmall2,bin,true,1693696,140,2,0,0
1638552539596,138,AudioSmall2,bin,true,1693697,140,20,0,0
1638552540011,4,TextSmall2,text,true,66009,140,1,0,0
1638552540022,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552540030,4,ImageSmall2,bin,true,89020,141,2,0,0
1638552540110,79,TextLarge2,text,true,1253904,140,1,0,0
1638552540078,162,AudioLarge2,bin,true,1693696,140,1,0,0
1638552540107,137,AudioMedium2,bin,true,1693697,140,1,0,0
1638552540536,12,ImageSmall2,bin,true,89020,141,6,0,0
1638552540525,36,TextLarge2,text,true,1253904,140,1,0,0
1638552540545,37,ImageLarge2,bin,true,768842,141,16,0,0
1638552540592,20,TextMedium2,text,true,581701,141,1,0,0
1638552540624,82,AudioLarge2,bin,true,1693697,140,2,0,0
1638552540622,91,AudioLarge2,bin,true,1693697,140,2,0,0
1638552541051,28,TextSmall2,text,true,66009,140,11,0,0
1638552541058,23,ImageMedium2,bin,true,334427,142,3,0,0
1638552541039,44,TextLarge2,text,true,1253904,140,1,0,0
1638552541136,27,TextSmall2,text,true,66009,140,7,0,0
1638552541106,68,AudioSmall2,bin,true,1693696,140,1,0,0
1638552541138,57,ImageLarge2,bin,true,768842,141,37,0,0
1638552541553,3,TextSmall2,text,true,66009,140,0,0,0
1638552541572,18,ImageMedium2,bin,true,334427,142,5,0,0
1638552541564,50,AudioSmall2,bin,true,1693697,140,1,0,0
1638552541620,19,TextMedium2,text,true,581701,141,1,0,0
1638552541652,50,ImageLarge2,bin,true,768842,141,2,0,0
1638552541650,153,AudioSmall2,bin,true,1693697,140,1,0,0
1638552542079,4,TextSmall2,text,true,66009,140,1,0,0
1638552542067,54,TextLarge2,text,true,1253904,140,1,0,0
1638552542086,88,AudioLarge2,bin,true,1693697,140,1,0,0
1638552542134,54,TextMedium2,text,true,581701,141,2,0,0
1638552542164,113,AudioLarge2,bin,true,1693697,140,15,0,0
1638552542167,150,AudioLarge2,bin,true,1693697,140,5,0,0
1638552542592,40,TextMedium2,text,true,581702,141,2,0,0
1638552542581,72,TextLarge2,text,true,1253904,140,1,0,0
1638552542600,73,TextLarge2,text,true,1253904,140,2,0,0
1638552542680,50,TextMedium2,text,true,581702,141,10,0,0
1638552542648,121,AudioMedium2,bin,true,1693661,140,5,0,0
1638552542678,118,AudioMedium2,bin,true,1693697,140,2,0,0
1638552543095,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552543106,62,ImageLarge2,bin,true,768842,141,1,0,0
1638552543114,97,AudioSmall2,bin,true,1693697,140,2,0,0
1638552543162,69,TextMedium2,text,true,581703,141,6,0,4
1638552543193,51,TextMedium2,text,true,581702,141,27,0,0
1638552543192,99,TextLarge2,text,true,1253904,140,53,0,0
1638552543620,36,ImageMedium2,bin,true,334427,142,2,0,0
1638552543628,45,ImageLarge2,bin,true,768842,141,2,0,0
1638552543608,86,AudioLarge2,bin,true,1693697,140,1,0,0
1638552543708,58,ImageMedium2,bin,true,334427,142,4,0,0
1638552543676,125,AudioSmall2,bin,true,1693697,140,3,0,0
1638552543706,143,AudioSmall2,bin,true,1693697,140,2,0,0
1638552543789,149,AudioMedium2,bin,true,1693698,140,6,0,3
1638552544122,20,ImageLarge2,bin,true,768842,141,1,0,0
1638552544134,18,ImageSmall2,bin,true,89020,141,16,0,0
1638552544142,44,AudioSmall2,bin,true,1693697,140,1,0,0
1638552544222,21,TextMedium2,text,true,581702,141,1,0,0
1638552544277,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552544306,34,TextLarge2,text,true,1253904,140,1,0,0
1638552544388,45,AudioMedium2,bin,true,1693697,140,1,0,0
1638552544723,20,ImageLarge2,bin,true,768842,141,1,0,0
1638552544734,81,TextLarge2,text,true,1253904,140,3,0,0
1638552544742,78,AudioSmall2,bin,true,1693697,140,1,0,0
1638552544822,68,AudioMedium2,bin,true,1693697,140,1,0,0
1638552544876,40,ImageMedium2,bin,true,334427,142,3,0,0
1638552544907,58,TextMedium2,text,true,581702,141,9,0,0
1638552544989,24,TextMedium2,text,true,581702,141,1,0,0
1638552545342,7,ImageSmall2,bin,true,89020,141,2,0,0
1638552545324,109,AudioMedium2,bin,true,1693697,140,1,0,0
1638552545422,30,ImageMedium2,bin,true,334427,142,11,0,0
1638552545335,124,AudioSmall2,bin,true,1693697,140,1,0,0
1638552545476,3,TextSmall2,text,true,66009,140,2,0,0
1638552545506,92,AudioMedium2,bin,true,1693697,140,1,0,0
1638552545588,71,AudioLarge2,bin,true,1693697,140,4,0,0
1638552545923,150,AudioSmall2,bin,true,1693697,140,6,0,0
1638552545934,185,TextLarge2,text,true,1253904,140,8,0,0
1638552546106,19,TextSmall2,text,true,66009,140,11,0,0
1638552546023,145,AudioLarge2,bin,true,1693697,140,17,0,0
1638552546188,15,TextMedium2,text,true,581702,141,2,0,0
1638552546077,224,AudioMedium2,bin,true,1693697,140,17,0,0
1638552545942,400,AudioLarge2,bin,true,1693697,140,7,0,0
1638552546534,20,TextSmall2,text,true,66009,140,3,0,0
1638552546523,31,ImageLarge2,bin,true,768842,141,1,0,0
1638552546542,13,ImageMedium2,bin,true,334426,142,3,0,0
1638552546622,19,ImageLarge2,bin,true,768842,141,2,0,0
1638552546676,33,TextLarge2,text,true,1253904,140,1,0,0
1638552546707,22,ImageLarge2,bin,true,768842,141,2,0,0
1638552546792,22,ImageMedium2,bin,true,334427,142,1,0,0
1638552547134,20,ImageSmall2,bin,true,89020,141,6,0,0
1638552547142,14,ImageMedium2,bin,true,334426,142,2,0,0
1638552547123,43,TextLarge2,text,true,1253904,140,1,0,0
1638552547222,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552547276,34,TextLarge2,text,true,1253904,140,1,0,0
1638552547307,22,ImageLarge2,bin,true,768842,141,4,0,0
1638552547388,3,TextSmall2,text,true,66009,140,1,0,0
1638552547723,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552547742,38,TextMedium2,text,true,581701,141,6,0,0
1638552547734,64,AudioMedium2,bin,true,1693697,140,1,0,0
1638552547823,70,AudioLarge2,bin,true,1693697,140,1,0,0
1638552547907,5,TextSmall2,text,true,66009,140,2,0,0
1638552547875,67,AudioLarge2,bin,true,1693697,140,3,0,0
1638552547988,3,TextSmall2,text,true,66009,140,0,0,0
1638552548334,41,ImageLarge2,bin,true,768842,141,3,0,0
1638552548342,66,ImageLarge2,bin,true,768841,141,1,0,0
1638552548324,94,AudioSmall2,bin,true,1693697,140,1,0,0
1638552548422,19,ImageLarge2,bin,true,768842,141,1,0,0
1638552548476,31,TextLarge2,text,true,1253904,140,1,0,0
1638552548507,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552548588,57,AudioLarge2,bin,true,1693697,140,3,0,0
1638552548943,6,TextSmall2,text,true,66008,140,4,0,0
1638552548934,59,ImageLarge2,bin,true,768842,141,1,0,0
1638552548923,145,AudioLarge2,bin,true,1693697,140,4,0,0
1638552549076,28,TextMedium2,text,true,581702,141,4,0,0
1638552549022,84,AudioSmall2,bin,true,1693697,140,5,0,0
1638552549106,15,TextMedium2,text,true,581702,141,1,0,0
1638552549188,17,TextMedium2,text,true,581702,141,1,0,0
1638552549534,10,TextSmall2,text,true,66009,140,9,0,0
1638552549541,6,TextSmall2,text,true,66008,140,4,0,0
1638552549522,60,AudioLarge2,bin,true,1693697,140,1,0,0
1638552549621,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552549675,37,TextLarge2,text,true,1253904,140,1,0,0
1638552549706,46,AudioMedium2,bin,true,1693697,140,6,0,0
1638552549787,62,AudioSmall2,bin,true,1693697,140,6,0,0
1638552550122,15,TextMedium2,text,true,581702,141,1,0,0
1638552550141,2,TextSmall2,text,true,66008,140,1,0,0
1638552550133,15,ImageMedium2,bin,true,334427,142,3,0,0
1638552550221,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552550305,4,ImageSmall2,bin,true,89020,141,2,0,0
1638552550276,49,AudioSmall2,bin,true,1693697,140,1,0,0
1638552550387,38,AudioMedium2,bin,true,1693697,140,0,0,0
1638552550722,11,ImageMedium2,bin,true,334427,142,2,0,0
1638552550733,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552550741,16,TextMedium2,text,true,581701,141,1,0,0
1638552550821,42,AudioMedium2,bin,true,1693697,140,1,0,0
1638552550904,16,ImageMedium2,bin,true,334427,142,3,0,0
1638552550875,54,AudioLarge2,bin,true,1693697,140,1,0,0
1638552550987,16,TextMedium2,text,true,581702,141,1,0,0
1638552551323,91,AudioMedium2,bin,true,1693697,140,1,0,0
1638552551340,97,AudioLarge2,bin,true,1693696,140,2,0,0
1638552551420,26,ImageMedium2,bin,true,334427,142,9,0,0
1638552551333,124,AudioSmall2,bin,true,1693697,140,3,0,0
1638552551475,4,TextSmall2,text,true,66009,140,1,0,0
1638552551505,22,ImageMedium2,bin,true,334427,142,12,0,0
1638552551587,40,AudioLarge2,bin,true,1693697,140,1,0,0
1638552551942,5,ImageSmall2,bin,true,88984,141,3,0,0
1638552551922,56,TextMedium2,text,true,581702,141,1,0,0
1638552551933,66,TextLarge2,text,true,1253904,140,4,0,0
1638552552022,39,AudioSmall2,bin,true,1693697,140,0,0,0
1638552552075,38,TextLarge2,text,true,1253904,140,3,0,0
1638552552106,60,AudioMedium2,bin,true,1693697,140,8,0,0
1638552552187,39,TextLarge2,text,true,1253904,140,1,0,0
1638552552523,2,ImageSmall2,bin,true,89020,141,1,0,0
1638552552533,3,TextSmall2,text,true,66009,140,1,0,0
1638552552541,53,AudioLarge2,bin,true,1693698,140,2,0,1
1638552552621,68,AudioSmall2,bin,true,1693697,140,1,0,0
1638552552675,140,AudioLarge2,bin,true,1693697,140,8,0,0
1638552552705,132,AudioSmall2,bin,true,1693697,140,2,0,0
1638552552786,102,AudioMedium2,bin,true,1693697,140,4,0,0
1638552553122,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552553133,58,AudioSmall2,bin,true,1693697,140,1,0,0
1638552553144,67,TextLarge2,text,true,1253904,140,9,0,0
1638552553222,27,TextMedium2,text,true,581702,141,0,0,0
1638552553275,49,AudioMedium2,bin,true,1693697,140,1,0,0
1638552553306,49,AudioLarge2,bin,true,1693697,140,2,0,0
1638552553388,66,TextLarge2,text,true,1253904,140,0,0,0
1638552553733,4,TextSmall2,text,true,66009,140,1,0,0
1638552553722,58,AudioSmall2,bin,true,1693697,140,1,0,0
1638552553742,80,AudioSmall2,bin,true,1693697,140,1,0,0
1638552553822,23,TextMedium2,text,true,581702,141,1,0,0
1638552553875,3,TextSmall2,text,true,66009,140,1,0,0
1638552553905,4,TextSmall2,text,true,66009,140,0,0,0
1638552553988,19,ImageLarge2,bin,true,768842,141,0,0,0
1638552554322,15,TextMedium2,text,true,581702,141,0,0,0
1638552554341,8,TextSmall2,text,true,66009,140,5,0,0
1638552554333,16,ImageMedium2,bin,true,334427,142,5,0,0
1638552554422,18,ImageLarge2,bin,true,768842,141,1,0,0
1638552554476,46,AudioMedium2,bin,true,1693697,140,1,0,0
1638552554506,56,AudioLarge2,bin,true,1693697,140,7,0,0
1638552554589,15,TextSmall2,text,true,66009,140,11,0,0
1638552554934,49,TextMedium2,text,true,581702,141,2,0,0
1638552554942,121,ImageLarge2,bin,true,768842,141,3,0,0
1638552555022,55,TextMedium2,text,true,581702,141,14,0,0
1638552554923,161,AudioMedium2,bin,true,1693697,140,0,0,0
1638552555107,25,TextSmall2,text,true,66009,140,23,0,0
1638552555077,80,AudioLarge2,bin,true,1693697,140,2,0,0
1638552555188,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552555541,35,ImageMedium2,bin,true,334427,142,9,0,0
1638552555523,73,AudioMedium2,bin,true,1693697,140,1,0,0
1638552555535,63,ImageLarge2,bin,true,768842,141,6,0,0
1638552555630,4,TextSmall2,text,true,66009,140,2,0,0
1638552555676,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552555705,30,TextLarge2,text,true,1253904,140,1,0,0
1638552555788,25,ImageMedium2,bin,true,334427,142,2,0,0
1638552555787,39,ImageLarge2,bin,true,768843,141,4,0,2
1638552556142,7,TextSmall2,text,true,66009,140,2,0,0
1638552556124,57,AudioMedium2,bin,true,1693697,140,1,0,0
1638552556135,64,TextLarge2,text,true,1253904,140,5,0,0
1638552556222,78,AudioMedium2,bin,true,1693697,140,2,0,0
1638552556306,10,TextSmall2,text,true,66009,140,2,0,0
1638552556277,44,ImageMedium2,bin,true,334427,142,6,0,0
1638552556471,8,ImageSmall2,bin,true,89020,141,1,0,0
1638552556474,20,ImageLarge2,bin,true,768842,141,1,0,0
1638552556820,7,ImageSmall2,bin,true,89020,141,1,0,0
1638552556809,57,AudioLarge2,bin,true,1693697,140,0,0,0
1638552556828,41,ImageLarge2,bin,true,768842,141,2,0,0
1638552556908,84,AudioMedium2,bin,true,1693697,140,1,0,0
1638552556963,60,TextLarge2,text,true,1253904,140,1,0,0
1638552556993,35,ImageLarge2,bin,true,768842,141,2,0,0
1638552557157,20,TextMedium2,text,true,581702,141,1,0,0
1638552557160,24,TextMedium2,text,true,581702,141,2,0,0
1638552557495,2,TextSmall2,text,true,66009,140,1,0,0
1638552557507,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552557515,53,AudioMedium2,bin,true,1693697,140,1,0,0
1638552557595,32,ImageLarge2,bin,true,768842,141,1,0,0
1638552557647,54,AudioMedium2,bin,true,1693697,140,2,0,0
1638552557678,28,ImageLarge2,bin,true,768842,141,2,0,0
1638552557843,55,TextLarge2,text,true,1253904,140,1,0,0
1638552557846,72,AudioLarge2,bin,true,1693697,140,1,0,0
1638552558181,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552558192,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552558200,4,TextSmall2,text,true,66009,140,1,0,0
1638552558281,15,TextMedium2,text,true,581702,141,1,0,0
1638552558335,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552558364,32,TextLarge2,text,true,1253904,140,1,0,0
1638552558533,4,ImageSmall2,bin,true,89020,141,2,0,0
1638552558529,19,TextMedium2,text,true,581702,141,1,0,0
1638552558867,39,ImageLarge2,bin,true,768842,141,1,0,0
1638552558887,19,TextMedium2,text,true,581702,141,1,0,0
1638552558879,83,AudioSmall2,bin,true,1693697,140,4,0,0
1638552558966,64,TextMedium2,text,true,581702,141,1,0,0
1638552559020,29,ImageLarge2,bin,true,768842,141,5,0,0
1638552559050,76,AudioLarge2,bin,true,1693697,140,2,0,0
1638552559215,84,AudioMedium2,bin,true,1693697,140,1,0,0
1638552559218,86,AudioSmall2,bin,true,1693697,140,1,0,0
1638552559553,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552559565,15,ImageMedium2,bin,true,334427,142,0,0,0
1638552559571,14,ImageSmall2,bin,true,89020,141,2,0,0
1638552559652,42,AudioLarge2,bin,true,1693697,140,1,0,0
1638552559706,16,TextMedium2,text,true,581702,141,1,0,0
1638552559737,3,ImageSmall2,bin,true,89020,141,0,0,0
1638552559901,3,TextSmall2,text,true,66009,140,1,0,0
1638552559904,63,AudioMedium2,bin,true,1693697,140,1,0,0
1638552560251,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552560240,73,AudioMedium2,bin,true,1693697,140,1,0,0
1638552560393,3,TextSmall2,text,true,66009,140,1,0,0
1638552560259,149,AudioLarge2,bin,true,1693697,140,2,0,0
1638552560338,77,AudioSmall2,bin,true,1693697,140,2,0,0
1638552560422,15,TextMedium2,text,true,581702,141,1,0,0
1638552560587,20,ImageMedium2,bin,true,334427,142,1,0,0
1638552560590,23,TextMedium2,text,true,581702,141,1,0,0
1638552560936,14,ImageMedium2,bin,true,334427,142,6,0,0
1638552560944,19,ImageSmall2,bin,true,89020,141,13,0,0
1638552560925,140,AudioMedium2,bin,true,1693697,140,0,0,0
1638552561108,38,ImageLarge2,bin,true,768842,141,1,0,0
1638552561024,138,AudioMedium2,bin,true,1693697,140,33,0,0
1638552561078,95,AudioLarge2,bin,true,1693697,140,2,0,0
1638552561276,68,AudioSmall2,bin,true,1693697,140,2,0,0
1638552561273,79,AudioLarge2,bin,true,1693697,140,1,0,0
1638552561630,11,ImageSmall2,bin,true,89020,141,2,0,0
1638552561622,44,ImageLarge2,bin,true,768842,141,2,0,0
1638552561611,62,AudioLarge2,bin,true,1693697,140,1,0,0
1638552561710,8,TextSmall2,text,true,66009,140,2,0,0
1638552561795,15,TextSmall2,text,true,66009,140,10,0,0
1638552561764,48,AudioMedium2,bin,true,1693697,140,1,0,0
1638552561962,7,TextSmall2,text,true,66009,140,2,0,0
1638552561960,28,TextMedium2,text,true,581702,141,1,0,0
1638552562316,42,ImageLarge2,bin,true,768842,141,3,0,0
1638552562309,57,TextMedium2,text,true,581702,141,7,0,0
1638552562299,80,AudioSmall2,bin,true,1693697,140,2,0,0
1638552562397,53,AudioMedium2,bin,true,1693697,140,0,0,0
1638552562450,29,ImageLarge2,bin,true,768842,141,2,0,0
1638552562479,18,TextMedium2,text,true,581702,141,2,0,0
1638552562645,34,ImageLarge2,bin,true,768842,141,1,0,0
1638552562648,61,AudioMedium2,bin,true,1693697,140,1,0,0
1638552562983,29,TextMedium2,text,true,581702,141,1,0,0
1638552563002,63,ImageLarge2,bin,true,768842,141,2,0,0
1638552562994,93,AudioMedium2,bin,true,1693697,140,14,0,0
1638552563082,22,ImageMedium2,bin,true,334427,142,1,0,0
1638552563140,64,AudioLarge2,bin,true,1693697,140,1,0,0
1638552563166,57,AudioLarge2,bin,true,1693697,140,2,0,0
1638552563331,85,TextLarge2,text,true,1253904,140,1,0,0
1638552563335,106,AudioLarge2,bin,true,1693697,140,9,0,0
1638552563688,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552563681,26,TextMedium2,text,true,581702,141,0,0,0
1638552563669,59,AudioMedium2,bin,true,1693697,140,1,0,0
1638552563768,22,ImageLarge2,bin,true,768842,141,1,0,0
1638552563823,31,ImageLarge2,bin,true,768842,141,1,0,0
1638552563852,5,ImageSmall2,bin,true,89020,141,2,0,0
1638552564017,3,TextSmall2,text,true,66009,140,1,0,0
1638552564020,14,TextMedium2,text,true,581702,141,1,0,0
1638552564355,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552564373,4,TextSmall2,text,true,66009,140,1,0,0
1638552564366,26,ImageLarge2,bin,true,768842,141,2,0,0
1638552564453,40,AudioSmall2,bin,true,1693697,140,1,0,0
1638552564507,66,AudioLarge2,bin,true,1693697,140,1,0,0
1638552564538,153,AudioSmall2,bin,true,1693697,140,4,0,0
1638552564705,8,ImageSmall2,bin,true,89020,141,4,0,0
1638552564702,41,AudioMedium2,bin,true,1693697,140,1,0,0
1638552565040,15,TextMedium2,text,true,581702,141,1,0,0
1638552565052,27,TextMedium2,text,true,581702,141,4,0,0
1638552565059,36,ImageLarge2,bin,true,768842,141,1,0,0
1638552565139,42,TextLarge2,text,true,1253904,140,0,0,0
1638552565192,109,TextLarge2,text,true,1253904,140,1,0,0
1638552565223,98,TextLarge2,text,true,1253904,140,10,0,0
1638552565388,28,ImageLarge2,bin,true,768842,141,1,0,0
1638552565391,35,ImageLarge2,bin,true,768842,141,2,0,0
1638552565738,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552565726,100,AudioSmall2,bin,true,1693697,140,1,0,0
1638552565745,108,AudioSmall2,bin,true,1693697,140,8,0,0
1638552565825,29,TextMedium2,text,true,581702,141,2,0,0
1638552565880,18,ImageLarge2,bin,true,768842,141,0,0,0
1638552565909,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552566074,12,ImageMedium2,bin,true,334427,142,1,0,0
1638552566077,27,TextMedium2,text,true,581702,141,6,0,0
1638552566412,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552566423,25,ImageLarge2,bin,true,768842,141,1,0,0
1638552566431,55,AudioMedium2,bin,true,1693697,140,1,0,0
1638552566511,43,AudioLarge2,bin,true,1693697,140,1,0,0
1638552566565,46,AudioMedium2,bin,true,1693697,140,1,0,0
1638552566595,56,AudioMedium2,bin,true,1693697,140,0,0,0
1638552566761,25,TextMedium2,text,true,581702,141,1,0,0
1638552566763,57,AudioLarge2,bin,true,1693697,140,3,0,0
1638552567109,3,TextSmall2,text,true,66009,140,1,0,0
1638552567116,11,ImageSmall2,bin,true,89020,141,5,0,0
1638552567099,45,AudioMedium2,bin,true,1693697,140,1,0,0
1638552567197,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552567281,6,TextSmall2,text,true,66009,140,4,0,0
1638552567251,39,TextLarge2,text,true,1253904,140,1,0,0
1638552567446,59,AudioLarge2,bin,true,1693697,140,1,0,0
1638552567450,76,AudioSmall2,bin,true,1693697,140,4,0,0
1638552567786,16,ImageMedium2,bin,true,334428,142,3,0,2
1638552567784,34,ImageLarge2,bin,true,768842,141,2,0,0
1638552567795,41,ImageMedium2,bin,true,334427,142,7,0,0
1638552567804,111,AudioSmall2,bin,true,1693697,140,19,0,0
1638552567883,74,AudioMedium2,bin,true,1693697,140,6,0,0
1638552567938,26,ImageMedium2,bin,true,334427,142,4,0,0
1638552567968,3,TextSmall2,text,true,66009,140,1,0,0
1638552568135,3,TextSmall2,text,true,66009,140,1,0,0
1638552568133,21,TextMedium2,text,true,581702,141,0,0,0
1638552568554,3,TextSmall2,text,true,66009,140,1,0,0
1638552568566,13,ImageMedium2,bin,true,334427,142,2,0,0
1638552568575,15,TextSmall2,text,true,66009,140,9,0,0
1638552568556,57,AudioMedium2,bin,true,1693697,140,2,0,0
1638552568655,52,AudioMedium2,bin,true,1693697,140,0,0,0
1638552568708,36,TextLarge2,text,true,1253904,140,2,0,0
1638552568739,114,AudioMedium2,bin,true,1693697,140,5,0,0
1638552568904,70,TextLarge2,text,true,1253904,140,2,0,0
1638552568906,121,TextLarge2,text,true,1253904,140,1,0,0
1638552569326,153,TextLarge2,text,true,1253904,140,1,0,0
1638552569337,153,TextLarge2,text,true,1253903,140,1,0,0
1638552569345,158,ImageLarge2,bin,true,768842,141,7,0,0
1638552569327,181,TextLarge2,text,true,1253904,140,6,0,0
1638552569425,119,TextMedium2,text,true,581702,141,14,0,0
1638552569479,67,ImageMedium2,bin,true,334427,142,45,0,0
1638552569509,62,AudioLarge2,bin,true,1693697,140,5,0,0
1638552569677,41,ImageLarge2,bin,true,768842,141,2,0,0
1638552569673,58,AudioMedium2,bin,true,1693697,140,1,0,0
1638552570117,22,ImageMedium2,bin,true,334427,142,1,0,0
1638552570108,64,ImageLarge2,bin,true,768841,141,3,0,0
1638552570097,110,AudioLarge2,bin,true,1693697,140,1,0,0
1638552570098,113,AudioMedium2,bin,true,1693697,140,6,0,0
1638552570251,3,ImageSmall2,bin,true,89020,141,0,0,0
1638552570197,82,AudioMedium2,bin,true,1693697,140,10,0,0
1638552570280,46,AudioLarge2,bin,true,1693697,140,1,0,0
1638552570448,97,AudioSmall2,bin,true,1693697,140,1,0,0
1638552570445,114,AudioMedium2,bin,true,1693697,140,1,0,0
1638552570868,7,TextSmall2,text,true,66009,140,1,0,0
1638552570887,3,TextSmall2,text,true,66009,140,1,0,0
1638552570869,33,ImageLarge2,bin,true,768842,141,3,0,0
1638552570879,82,AudioMedium2,bin,true,1693696,140,1,0,0
1638552570967,68,AudioLarge2,bin,true,1693697,140,1,0,0
1638552571021,43,TextMedium2,text,true,581702,141,6,0,0
1638552571051,88,AudioSmall2,bin,true,1693697,140,9,0,0
1638552571219,15,ImageMedium2,bin,true,334427,142,1,0,0
1638552571216,42,TextLarge2,text,true,1253904,140,1,0,0
1638552571639,2,TextSmall2,text,true,66009,140,1,0,0
1638552571651,8,ImageSmall2,bin,true,89019,141,2,0,0
1638552571658,7,TextSmall2,text,true,66009,140,2,0,0
1638552571640,45,AudioMedium2,bin,true,1693697,140,2,0,0
1638552571738,20,TextMedium2,text,true,581702,141,1,0,0
1638552571792,3,TextSmall2,text,true,66009,140,1,0,0
1638552571828,110,AudioSmall2,bin,true,1693697,140,4,0,0
1638552571990,36,ImageLarge2,bin,true,768842,141,1,0,0
1638552571987,85,AudioSmall2,bin,true,1693697,140,1,0,0
1638552572410,37,TextMedium2,text,true,581702,141,1,0,0
1638552572421,91,TextLarge2,text,true,1253903,140,0,0,0
1638552572411,130,AudioMedium2,bin,true,1693697,140,4,0,0
1638552572428,131,AudioSmall2,bin,true,1693697,140,20,0,0
1638552572509,55,ImageLarge2,bin,true,768842,141,2,0,0
1638552572593,36,ImageMedium2,bin,true,334427,142,15,0,0
1638552572564,83,AudioSmall2,bin,true,1693697,140,1,0,0
1638552572761,3,TextSmall2,text,true,66009,140,2,0,0
1638552572758,35,TextLarge2,text,true,1253904,140,1,0,0
1638552573182,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552573193,26,TextMedium2,text,true,581701,141,1,0,0
1638552573200,153,TextLarge2,text,true,1253904,140,10,0,0
1638552573334,23,TextMedium2,text,true,581702,141,2,0,0
1638552573280,144,TextLarge2,text,true,1253904,140,27,0,0
1638552573364,82,AudioSmall2,bin,true,1693697,140,1,0,0
1638552573182,273,AudioLarge2,bin,true,1693697,140,11,0,0
1638552573529,8,TextSmall2,text,true,66009,140,1,0,0
1638552573532,66,AudioLarge2,bin,true,1693697,140,2,0,0
1638552573952,14,TextMedium2,text,true,581702,141,1,0,0
1638552573971,109,TextLarge2,text,true,1253904,140,7,0,0
1638552573964,138,ImageLarge2,bin,true,768841,141,3,0,0
1638552574135,13,TextSmall2,text,true,66009,140,4,0,0
1638552574105,52,ImageLarge2,bin,true,768842,141,3,0,0
1638552574051,119,TextLarge2,text,true,1253904,140,29,0,0
1638552573953,242,AudioMedium2,bin,true,1693697,140,33,0,0
1638552574301,8,ImageSmall2,bin,true,89020,141,0,0,0
1638552574303,11,ImageMedium2,bin,true,334427,142,1,0,0
1638552574735,10,ImageMedium2,bin,true,334426,142,1,0,0
1638552574742,17,ImageMedium2,bin,true,334427,142,4,0,0
1638552574724,88,TextLarge2,text,true,1253904,140,5,0,0
1638552574724,126,AudioMedium2,bin,true,1693697,140,1,0,0
1638552574821,101,AudioLarge2,bin,true,1693697,140,3,0,0
1638552574876,117,AudioSmall2,bin,true,1693697,140,2,0,0
1638552574913,80,TextLarge2,text,true,1253904,140,5,0,0
1638552575071,9,ImageSmall2,bin,true,89020,141,1,0,0
1638552575074,16,ImageMedium2,bin,true,334427,142,1,0,0
1638552575505,6,ImageSmall2,bin,true,89019,141,3,0,0
